date,route,attempted,succeeded
5/28/2015,Little Tahoma,3,3
5/28/2015,Disappointment Cleaver,3,3
5/28/2015,Fuhrers Finger,3,0
5/28/2015,Disappointment Cleaver,12,10
5/28/2015,Kautz Glacier,1,0
5/27/2015,Disappointment Cleaver,11,5
5/27/2015,Disappointment Cleaver,8,6
5/27/2015,Disappointment Cleaver,4,3
5/27/2015,Disappointment Cleaver,2,0
5/27/2015,Emmons-Winthrop,4,3
5/26/2015,Disappointment Cleaver,2,0
5/26/2015,Emmons-Winthrop,3,0
5/26/2015,Disappointment Cleaver,12,10
5/26/2015,Disappointment Cleaver,2,0
5/25/2015,Disappointment Cleaver,2,0
5/25/2015,Kautz Glacier,4,4
5/25/2015,Disappointment Cleaver,1,0
5/25/2015,Disappointment Cleaver,3,3
5/25/2015,Liberty RIngraham Directge,5,0
5/25/2015,Emmons-Winthrop,2,2
5/25/2015,Disappointment Cleaver,10,4
5/25/2015,Disappointment Cleaver,11,11
5/25/2015,Disappointment Cleaver,8,7
5/24/2015,Little Tahoma,11,0
5/24/2015,Kautz Glacier,4,4
5/24/2015,Disappointment Cleaver,3,0
5/24/2015,Disappointment Cleaver,11,0
5/24/2015,Disappointment Cleaver,12,9
5/24/2015,Disappointment Cleaver,12,7
5/24/2015,Disappointment Cleaver,2,2
5/24/2015,Little Tahoma,2,0
5/23/2015,Disappointment Cleaver,2,0
5/23/2015,Emmons-Winthrop,4,0
5/23/2015,Disappointment Cleaver,3,3
5/23/2015,glacier only - no summit attempt,6,0
5/23/2015,Disappointment Cleaver,4,4
5/23/2015,Emmons-Winthrop,4,0
5/23/2015,Disappointment Cleaver,2,2
5/23/2015,Disappointment Cleaver,2,2
5/23/2015,Fuhrers Finger,2,0
5/23/2015,Disappointment Cleaver,5,5
5/23/2015,Disappointment Cleaver,4,4
5/23/2015,Disappointment Cleaver,12,11
5/23/2015,Disappointment Cleaver,10,0
5/23/2015,Liberty RIngraham Directge,4,0
5/23/2015,Disappointment Cleaver,3,3
5/23/2015,Tahoma Glacier,4,0
5/23/2015,Disappointment Cleaver,2,0
5/23/2015,Disappointment Cleaver,12,8
5/22/2015,Disappointment Cleaver,2,0
5/22/2015,Disappointment Cleaver,4,0
5/22/2015,Disappointment Cleaver,2,0
5/22/2015,Disappointment Cleaver,4,0
5/22/2015,Liberty RIngraham Directge,3,0
5/22/2015,Disappointment Cleaver,1,1
5/22/2015,Disappointment Cleaver,1,1
5/22/2015,Emmons-Winthrop,3,0
5/22/2015,Kautz Glacier,3,0
5/22/2015,Fuhrers Finger,4,0
5/22/2015,Disappointment Cleaver,2,0
5/22/2015,Emmons-Winthrop,3,0
5/22/2015,Disappointment Cleaver,12,0
5/22/2015,Disappointment Cleaver,12,10
5/21/2015,Kautz Cleaver,3,0
5/21/2015,Disappointment Cleaver,12,0
5/20/2015,Disappointment Cleaver,3,0
5/20/2015,Disappointment Cleaver,12,7
5/20/2015,Disappointment Cleaver,3,0
5/19/2015,Disappointment Cleaver,3,0
5/19/2015,Disappointment Cleaver,3,0
5/19/2015,Disappointment Cleaver,3,3
5/19/2015,Disappointment Cleaver,12,8
5/18/2015,Kautz Glacier,2,0
5/18/2015,Disappointment Cleaver,3,0
5/18/2015,Disappointment Cleaver,12,0
5/18/2015,Disappointment Cleaver,12,0
5/18/2015,Disappointment Cleaver,11,7
5/17/2015,Disappointment Cleaver,12,6
5/17/2015,Disappointment Cleaver,11,5
5/17/2015,Disappointment Cleaver,12,6
5/17/2015,Disappointment Cleaver,4,0
5/17/2015,glacier only - no summit attempt,1,0
5/17/2015,Disappointment Cleaver,7,5
5/16/2015,Disappointment Cleaver,12,10
5/16/2015,Disappointment Cleaver,11,9
5/16/2015,Disappointment Cleaver,2,0
5/15/2015,Fuhrers Finger,2,0
5/15/2015,Disappointment Cleaver,12,10
5/15/2015,Disappointment Cleaver,12,11
5/15/2015,Disappointment Cleaver,12,7
5/14/2015,Disappointment Cleaver,2,0
5/14/2015,Disappointment Cleaver,12,0
5/14/2015,Disappointment Cleaver,12,0
5/14/2015,Little Tahoma,1,0
5/13/2015,Disappointment Cleaver,12,11
5/13/2015,Disappointment Cleaver,12,5
5/13/2015,Disappointment Cleaver,12,6
5/13/2015,Ingraham Direct,2,0
5/13/2015,Emmons-Winthrop,4,0
12/05/2015,Disappointment Cleaver,12,0
11/05/2015,Disappointment Cleaver,12,0
11/05/2015,Disappointment Cleaver,10,0
11/05/2015,Disappointment Cleaver,11,0
10/05/2015,Disappointment Cleaver,2,0
10/05/2015,Fuhrers Finger,2,0
9/05/2015,Disappointment Cleaver,2,2
9/05/2015,Disappointment Cleaver,12,8
9/05/2015,Disappointment Cleaver,5,0
9/05/2015,Disappointment Cleaver,2,0
9/05/2015,Disappointment Cleaver,1,1
9/05/2015,Disappointment Cleaver,2,0
9/05/2015,Disappointment Cleaver,2,0
9/05/2015,Disappointment Cleaver,3,0
9/05/2015,Little Tahoma,2,0
9/05/2015,Disappointment Cleaver,4,4
9/05/2015,Little Tahoma,2,0
9/05/2015,Little Tahoma,1,0
9/05/2015,Little Tahoma,4,0
9/05/2015,Liberty RIngraham Directge,4,0
9/05/2015,Emmons-Winthrop,3,0
9/05/2015,Emmons-Winthrop,3,0
8/05/2015,Fuhrers Finger,2,0
8/05/2015,Fuhrers Finger,3,0
8/05/2015,Disappointment Cleaver,3,0
8/05/2015,Gibralter Ledges,2,0
8/05/2015,Little Tahoma,3,0
8/05/2015,Liberty RIngraham Directge,2,0
8/05/2015,Emmons-Winthrop,2,0
7/05/2015,Fuhrers Finger,2,0
7/05/2015,Fuhrers Finger,3,0
7/05/2015,Disappointment Cleaver,3,0
7/05/2015,Emmons-Winthrop,3,0
4/05/2015,Disappointment Cleaver,9,0
4/05/2015,Disappointment Cleaver,10,0
4/05/2015,Ingraham Direct,5,0
4/05/2015,Fuhrers Finger,2,0
2/05/2015,Fuhrers Finger,2,0
2/05/2015,Fuhrers Finger,2,0
2/05/2015,Liberty RIngraham Directge,2,0
2/05/2015,Ingraham Direct,3,0
2/05/2015,Fuhrers Finger,2,0
2/05/2015,Disappointment Cleaver,2,0
2/05/2015,Disappointment Cleaver,2,0
2/05/2015,glacier only - no summit attempt,2,0
2/05/2015,Disappointment Cleaver,3,0
2/05/2015,Fuhrers Finger,4,0
2/05/2015,Little Tahoma,3,0
2/05/2015,Emmons-Winthrop,2,0
1/05/2015,Fuhrers Finger,2,0
1/05/2015,Ingraham Direct,2,0
1/05/2015,Disappointment Cleaver,3,0
1/05/2015,Disappointment Cleaver,3,3
1/05/2015,Disappointment Cleaver,2,2
1/05/2015,Disappointment Cleaver,2,0
1/05/2015,Nisqually Glacier,12,0
1/05/2015,Fuhrers Finger,5,0
1/05/2015,Fuhrers Finger,3,0
1/05/2015,Disappointment Cleaver,2,0
4/30/2015,Disappointment Cleaver,2,0
4/30/2015,Disappointment Cleaver,3,2
4/27/2015,Disappointment Cleaver,4,0
4/27/2015,Disappointment Cleaver,11,11
4/27/2015,Disappointment Cleaver,2,2
4/26/2015,Wilson Headwall,2,0
4/24/2015,Disappointment Cleaver,4,0
4/24/2015,Gibralter Chute,3,0
4/24/2015,Disappointment Cleaver,2,0
4/23/2015,Disappointment Cleaver,4,4
4/20/2015,Fuhrers Finger,2,0
4/20/2015,Ingraham Direct,2,0
4/20/2015,Ingraham Direct,2,0
4/19/2015,Ingraham Direct,8,0
4/19/2015,Gibralter Ledges,2,0
4/18/2015,Gibralter Ledges,2,0
4/18/2015,Disappointment Cleaver,2,0
4/18/2015,Wilson Headwall,3,0
4/18/2015,Disappointment Cleaver,3,0
4/18/2015,Gibralter Ledges,2,0
4/18/2015,Disappointment Cleaver,2,0
4/18/2015,Disappointment Cleaver,2,0
4/17/2015,Kautz Glacier,4,0
4/17/2015,Disappointment Cleaver,2,0
4/17/2015,Disappointment Cleaver,2,0
4/13/2015,Disappointment Cleaver,7,0
4/13/2015,Disappointment Cleaver,8,0
11/04/2015,Ingraham Direct,6,0
5/04/2015,glacier only - no summit attempt,10,0
5/04/2015,glacier only - no summit attempt,8,0
3/27/2015,Disappointment Cleaver,3,0
3/27/2015,Disappointment Cleaver,2,0
3/25/2015,Gibralter Ledges,2,0
3/23/2015,Disappointment Cleaver,8,0
3/23/2015,Disappointment Cleaver,8,0
3/22/2015,Ingraham Direct,10,0
3/19/2015,Disappointment Cleaver,2,0
3/15/2015,Ingraham Direct,12,0
3/15/2015,Disappointment Cleaver,2,0
3/14/2015,Ingraham Direct,3,0
9/03/2015,Disappointment Cleaver,6,0
9/03/2015,Disappointment Cleaver,8,0
8/03/2015,Little Tahoma,2,2
7/03/2015,Disappointment Cleaver,2,0
7/03/2015,Ingraham Direct,2,0
7/03/2015,Ingraham Direct,5,0
7/03/2015,Ingraham Direct,3,0
6/03/2015,Ingraham Direct,2,0
6/03/2015,Gibralter Ledges,3,0
5/03/2015,Disappointment Cleaver,2,0
5/03/2015,Fuhrer's Finger,3,0
5/03/2015,Fuhrer's Finger,4,4
2/27/2015,Gibralter Ledges,3,0
2/22/2015,Gibralter Ledges,3,3
2/22/2015,Gibralter Ledges,2,0
2/22/2015,Gibralter Ledges,4,0
2/22/2015,Ingraham Direct,6,0
2/21/2015,Fuhrer's Finger,2,0
2/21/2015,Gibralter Ledges,2,0
2/20/2015,Gibralter Ledges,2,0
2/20/2015,Gibralter Ledges,3,0
2/20/2015,Gibralter Ledges,3,0
2/15/2015,Gibralter Ledges,2,0
2/15/2015,Gibralter Ledges,2,0
2/14/2015,Ingraham Direct,6,0
2/14/2015,Little Tahoma,2,0
2/14/2015,Gibralter Ledges,2,0
2/14/2015,Gibralter Ledges,3,0
2/14/2015,Gibralter Ledges,2,0
2/14/2015,Ingraham Direct,2,0
2/13/2015,Fuhrer's Finger,2,0
1/31/2015,Gibralter Ledges,3,0
1/30/2015,Gibralter Ledges,3,0
1/30/2015,Ingraham Direct,3,0
1/30/2015,Ingraham Direct,2,2
1/29/2015,Gibralter Ledges,4,0
1/29/2015,Gibralter Ledges,4,0
1/29/2015,Fuhrer's Finger,3,0
1/29/2015,Gibralter Ledges,6,6
1/28/2015,Gibralter Ledges,2,2
1/25/2015,Gibralter Ledges,2,0
1/24/2015,Gibralter Ledges,4,0
1/24/2015,Ingraham Direct,4,0
1/23/2015,Disappointment Cleaver,2,0
12/13/2014,Gibralter Ledges,3,0
9/11/2014,Nisqually Glacier,2,0
6/10/2014,Disappointment Cleaver,1,0
4/10/2014,Kautz Glacier,2,0
4/10/2014,Disappointment Cleaver,1,1
9/29/2014,Disappointment Cleaver,2,0
9/28/2014,Disappointment Cleaver,11,6
9/28/2014,Disappointment Cleaver,12,0
9/27/2014,Disappointment Cleaver,1,1
9/27/2014,Disappointment Cleaver,4,0
9/27/2014,Disappointment Cleaver,12,10
9/27/2014,Disappointment Cleaver,12,8
9/27/2014,glacier only - no summit attempt,11,11
9/27/2014,Disappointment Cleaver,3,0
9/27/2014,Disappointment Cleaver,12,6
9/26/2014,Disappointment Cleaver,12,7
9/26/2014,Disappointment Cleaver,3,3
9/26/2014,Disappointment Cleaver,2,0
9/26/2014,Disappointment Cleaver,4,3
9/26/2014,Disappointment Cleaver,8,6
9/26/2014,Disappointment Cleaver,2,0
9/26/2014,Disappointment Cleaver,2,0
9/26/2014,Disappointment Cleaver,5,0
9/26/2014,Disappointment Cleaver,3,0
9/25/2014,Disappointment Cleaver,2,2
9/25/2014,Disappointment Cleaver,12,6
9/24/2014,Disappointment Cleaver,12,0
9/23/2014,Disappointment Cleaver,11,0
9/22/2014,Disappointment Cleaver,12,9
9/22/2014,Disappointment Cleaver,2,0
9/22/2014,Disappointment Cleaver,11,0
9/22/2014,Disappointment Cleaver,2,0
9/22/2014,Disappointment Cleaver,2,2
9/22/2014,Disappointment Cleaver,8,0
9/21/2014,Disappointment Cleaver,11,0
9/21/2014,Disappointment Cleaver,12,11
9/21/2014,Disappointment Cleaver,2,0
9/21/2014,Disappointment Cleaver,4,0
9/21/2014,Disappointment Cleaver,11,6
9/20/2014,Disappointment Cleaver,3,3
9/20/2014,Disappointment Cleaver,2,0
9/20/2014,Disappointment Cleaver,2,0
9/20/2014,Disappointment Cleaver,1,0
9/20/2014,Disappointment Cleaver,3,3
9/20/2014,Disappointment Cleaver,11,11
9/20/2014,Disappointment Cleaver,3,0
9/20/2014,Disappointment Cleaver,11,0
9/19/2014,Disappointment Cleaver,2,2
9/19/2014,Disappointment Cleaver,2,0
9/19/2014,Disappointment Cleaver,2,2
9/19/2014,Disappointment Cleaver,12,12
9/19/2014,Disappointment Cleaver,3,3
9/19/2014,Disappointment Cleaver,12,6
9/19/2014,Disappointment Cleaver,12,11
9/18/2014,Disappointment Cleaver,12,12
9/17/2014,Disappointment Cleaver,12,0
9/16/2014,Disappointment Cleaver,6,4
9/16/2014,Disappointment Cleaver,2,2
9/16/2014,Disappointment Cleaver,5,0
9/16/2014,Disappointment Cleaver,10,0
9/15/2014,Disappointment Cleaver,2,2
9/15/2014,Disappointment Cleaver,12,12
9/15/2014,Disappointment Cleaver,7,7
9/15/2014,Disappointment Cleaver,11,8
9/15/2014,Disappointment Cleaver,2,2
9/15/2014,Disappointment Cleaver,3,0
9/14/2014,Disappointment Cleaver,12,5
9/14/2014,Disappointment Cleaver,12,7
9/14/2014,Disappointment Cleaver,1,1
9/14/2014,Edmonds HW,2,0
9/14/2014,Disappointment Cleaver,2,0
9/14/2014,Disappointment Cleaver,11,0
9/14/2014,Disappointment Cleaver,4,0
9/14/2014,Disappointment Cleaver,4,2
9/13/2014,Disappointment Cleaver,2,0
9/13/2014,Disappointment Cleaver,4,3
9/13/2014,Disappointment Cleaver,2,2
9/13/2014,glacier only - no summit attempt,3,0
9/13/2014,Disappointment Cleaver,12,7
9/13/2014,Disappointment Cleaver,2,0
9/13/2014,Disappointment Cleaver,2,2
9/13/2014,Disappointment Cleaver,11,6
9/13/2014,Disappointment Cleaver,2,2
9/13/2014,Disappointment Cleaver,3,3
9/13/2014,Disappointment Cleaver,2,0
9/13/2014,Disappointment Cleaver,3,3
12/09/2014,Disappointment Cleaver,12,8
12/09/2014,Disappointment Cleaver,4,4
12/09/2014,Disappointment Cleaver,2,0
12/09/2014,Disappointment Cleaver,12,10
12/09/2014,Disappointment Cleaver,2,0
12/09/2014,Disappointment Cleaver,12,6
12/09/2014,Disappointment Cleaver,8,0
11/09/2014,Disappointment Cleaver,3,3
10/09/2014,Disappointment Cleaver,5,0
10/09/2014,Disappointment Cleaver,2,0
10/09/2014,Kautz Glacier,2,0
10/09/2014,Disappointment Cleaver,11,5
10/09/2014,Disappointment Cleaver,2,2
9/09/2014,Disappointment Cleaver,12,9
9/09/2014,Disappointment Cleaver,3,0
9/09/2014,Disappointment Cleaver,12,12
9/09/2014,Disappointment Cleaver,2,0
8/09/2014,Disappointment Cleaver,8,8
8/09/2014,Disappointment Cleaver,12,12
8/09/2014,Disappointment Cleaver,12,0
8/09/2014,Disappointment Cleaver,3,0
8/09/2014,Emmons-Winthrop,4,0
7/09/2014,Disappointment Cleaver,12,10
7/09/2014,Disappointment Cleaver,2,0
7/09/2014,Disappointment Cleaver,12,4
7/09/2014,Disappointment Cleaver,11,9
7/09/2014,Disappointment Cleaver,2,0
7/09/2014,Little Tahoma,3,0
7/09/2014,Disappointment Cleaver,2,2
6/09/2014,Disappointment Cleaver,12,12
6/09/2014,Disappointment Cleaver,2,2
6/09/2014,Kautz Glacier,3,3
6/09/2014,Disappointment Cleaver,4,0
6/09/2014,Disappointment Cleaver,2,0
6/09/2014,Disappointment Cleaver,2,0
6/09/2014,Disappointment Cleaver,3,3
6/09/2014,Disappointment Cleaver,2,2
6/09/2014,Disappointment Cleaver,2,2
6/09/2014,Disappointment Cleaver,2,2
6/09/2014,Disappointment Cleaver,3,0
6/09/2014,Disappointment Cleaver,2,0
6/09/2014,glacier only - no summit attempt,2,0
6/09/2014,Disappointment Cleaver,3,3
6/09/2014,Disappointment Cleaver,12,8
6/09/2014,Disappointment Cleaver,9,7
6/09/2014,Disappointment Cleaver,2,0
6/09/2014,Disappointment Cleaver,3,3
6/09/2014,Disappointment Cleaver,11,6
6/09/2014,Emmons-Winthrop,2,0
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,glacier only - no summit attempt,1,0
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,Emmons-Winthrop,4,0
5/09/2014,Disappointment Cleaver,3,0
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,Disappointment Cleaver,2,0
5/09/2014,Disappointment Cleaver,12,9
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,Disappointment Cleaver,2,2
5/09/2014,Disappointment Cleaver,11,8
5/09/2014,Disappointment Cleaver,3,3
4/09/2014,Disappointment Cleaver,2,0
4/09/2014,Disappointment Cleaver,2,0
4/09/2014,Disappointment Cleaver,11,8
4/09/2014,Disappointment Cleaver,11,11
4/09/2014,Disappointment Cleaver,11,0
3/09/2014,Disappointment Cleaver,5,0
3/09/2014,Disappointment Cleaver,12,8
3/09/2014,Disappointment Cleaver,4,0
3/09/2014,Disappointment Cleaver,11,9
3/09/2014,Disappointment Cleaver,6,0
3/09/2014,Disappointment Cleaver,6,0
3/09/2014,Disappointment Cleaver,12,9
3/09/2014,Disappointment Cleaver,3,3
3/09/2014,Disappointment Cleaver,2,0
2/09/2014,Disappointment Cleaver,11,9
2/09/2014,Disappointment Cleaver,12,8
2/09/2014,Disappointment Cleaver,12,6
1/09/2014,Disappointment Cleaver,2,2
1/09/2014,Disappointment Cleaver,12,0
1/09/2014,Disappointment Cleaver,4,0
1/09/2014,Disappointment Cleaver,4,4
1/09/2014,Disappointment Cleaver,12,8
1/09/2014,Disappointment Cleaver,12,10
8/31/2014,Emmons-Winthrop,4,0
8/31/2014,Disappointment Cleaver,12,12
8/31/2014,Disappointment Cleaver,11,11
8/31/2014,Disappointment Cleaver,3,0
8/31/2014,Kautz Glacier,5,0
8/31/2014,Disappointment Cleaver,12,9
8/31/2014,Disappointment Cleaver,11,9
8/31/2014,Disappointment Cleaver,2,2
8/30/2014,Disappointment Cleaver,3,3
8/30/2014,Disappointment Cleaver,12,12
8/30/2014,Disappointment Cleaver,4,0
8/30/2014,Disappointment Cleaver,3,0
8/30/2014,Disappointment Cleaver,11,11
8/30/2014,Disappointment Cleaver,4,0
8/30/2014,Disappointment Cleaver,4,0
8/30/2014,Disappointment Cleaver,4,0
8/30/2014,Disappointment Cleaver,4,0
8/30/2014,Disappointment Cleaver,2,2
8/30/2014,Disappointment Cleaver,3,0
8/30/2014,Disappointment Cleaver,2,0
8/30/2014,Disappointment Cleaver,3,0
8/30/2014,Ptarmigan RIngraham Directge,2,2
8/30/2014,Disappointment Cleaver,3,0
8/30/2014,Disappointment Cleaver,2,0
8/30/2014,Disappointment Cleaver,3,3
8/30/2014,Disappointment Cleaver,3,3
8/30/2014,Emmons-Winthrop,3,0
8/29/2014,Disappointment Cleaver,2,2
8/29/2014,Disappointment Cleaver,12,9
8/29/2014,Disappointment Cleaver,2,0
8/29/2014,Disappointment Cleaver,3,0
8/29/2014,Disappointment Cleaver,2,0
8/29/2014,Disappointment Cleaver,2,0
8/29/2014,Disappointment Cleaver,5,0
8/29/2014,Disappointment Cleaver,12,9
8/29/2014,Disappointment Cleaver,3,0
8/29/2014,Disappointment Cleaver,12,7
8/29/2014,Emmons-Winthrop,2,0
8/29/2014,Disappointment Cleaver,2,0
8/29/2014,Disappointment Cleaver,3,0
8/28/2014,Emmons-Winthrop,2,0
8/28/2014,Disappointment Cleaver,3,3
8/28/2014,Disappointment Cleaver,11,8
8/28/2014,Disappointment Cleaver,6,6
8/28/2014,Disappointment Cleaver,2,2
8/28/2014,Kautz Glacier,3,0
8/28/2014,Emmons-Winthrop,4,0
8/28/2014,Disappointment Cleaver,11,8
8/28/2014,Disappointment Cleaver,6,6
8/27/2014,Disappointment Cleaver,2,0
8/27/2014,Disappointment Cleaver,2,0
8/27/2014,Disappointment Cleaver,1,1
8/27/2014,Disappointment Cleaver,1,0
8/27/2014,Emmons-Winthrop,4,0
8/27/2014,Disappointment Cleaver,10,10
8/27/2014,Emmons-Winthrop,2,0
8/27/2014,Disappointment Cleaver,3,3
8/27/2014,Disappointment Cleaver,12,12
8/27/2014,Disappointment Cleaver,12,10
8/26/2014,Disappointment Cleaver,12,9
8/26/2014,Disappointment Cleaver,3,3
8/26/2014,Disappointment Cleaver,12,11
8/26/2014,Emmons-Winthrop,3,0
8/26/2014,Disappointment Cleaver,12,10
8/26/2014,Disappointment Cleaver,1,1
8/26/2014,Disappointment Cleaver,12,10
8/25/2014,Disappointment Cleaver,11,8
8/25/2014,Emmons-Winthrop,2,0
8/25/2014,Disappointment Cleaver,9,9
8/25/2014,Disappointment Cleaver,3,3
8/25/2014,Disappointment Cleaver,12,7
8/25/2014,Emmons-Winthrop,2,0
8/25/2014,Disappointment Cleaver,12,11
8/25/2014,Emmons-Winthrop,4,0
8/25/2014,Emmons-Winthrop,3,3
8/25/2014,Disappointment Cleaver,3,3
8/25/2014,Disappointment Cleaver,2,0
8/24/2014,Disappointment Cleaver,2,2
8/24/2014,Disappointment Cleaver,11,7
8/24/2014,Disappointment Cleaver,2,2
8/24/2014,Kautz Glacier,3,3
8/24/2014,Disappointment Cleaver,12,10
8/24/2014,Disappointment Cleaver,12,10
8/24/2014,Emmons-Winthrop,2,0
8/24/2014,Emmons-Winthrop,3,0
8/24/2014,Disappointment Cleaver,4,4
8/24/2014,Disappointment Cleaver,1,0
8/23/2014,Disappointment Cleaver,4,4
8/23/2014,Disappointment Cleaver,2,2
8/23/2014,Disappointment Cleaver,3,3
8/23/2014,Disappointment Cleaver,3,3
8/23/2014,Disappointment Cleaver,3,0
8/23/2014,glacier only - no summit attempt,4,0
8/23/2014,Disappointment Cleaver,11,11
8/23/2014,Sunset Amphitheater,2,0
8/23/2014,Disappointment Cleaver,2,2
8/23/2014,Emmons-Winthrop,2,0
8/23/2014,Disappointment Cleaver,2,2
8/23/2014,Disappointment Cleaver,2,2
8/23/2014,Disappointment Cleaver,4,4
8/23/2014,Disappointment Cleaver,2,2
8/23/2014,Disappointment Cleaver,2,0
8/23/2014,Kautz Glacier,2,2
8/23/2014,Disappointment Cleaver,3,2
8/23/2014,Disappointment Cleaver,3,0
8/23/2014,Emmons-Winthrop,2,0
8/23/2014,Disappointment Cleaver,11,9
8/23/2014,Disappointment Cleaver,2,0
8/23/2014,Disappointment Cleaver,4,3
8/22/2014,Disappointment Cleaver,10,10
8/22/2014,Disappointment Cleaver,3,3
8/22/2014,Disappointment Cleaver,3,3
8/22/2014,Disappointment Cleaver,11,9
8/22/2014,glacier only - no summit attempt,3,0
8/22/2014,Disappointment Cleaver,4,4
8/22/2014,Disappointment Cleaver,2,0
8/22/2014,Disappointment Cleaver,11,11
8/22/2014,Disappointment Cleaver,6,4
8/22/2014,Disappointment Cleaver,4,4
8/22/2014,Disappointment Cleaver,2,2
8/21/2014,Disappointment Cleaver,12,9
8/21/2014,Disappointment Cleaver,3,0
8/21/2014,Disappointment Cleaver,3,2
8/21/2014,Disappointment Cleaver,3,0
8/21/2014,Disappointment Cleaver,12,8
8/21/2014,Disappointment Cleaver,2,0
8/21/2014,Disappointment Cleaver,3,3
8/21/2014,Disappointment Cleaver,5,5
8/20/2014,Disappointment Cleaver,2,0
8/20/2014,Disappointment Cleaver,2,0
8/20/2014,Disappointment Cleaver,12,10
8/20/2014,Disappointment Cleaver,3,0
8/20/2014,Disappointment Cleaver,12,7
8/20/2014,Disappointment Cleaver,12,9
8/20/2014,Kautz Glacier,2,0
8/20/2014,Disappointment Cleaver,2,0
8/20/2014,Emmons-Winthrop,3,0
8/20/2014,Emmons-Winthrop,4,0
8/19/2014,Disappointment Cleaver,2,2
8/19/2014,Disappointment Cleaver,12,7
8/19/2014,Disappointment Cleaver,2,2
8/19/2014,Disappointment Cleaver,3,0
8/19/2014,Disappointment Cleaver,2,2
8/19/2014,Disappointment Cleaver,12,12
8/19/2014,Disappointment Cleaver,2,2
8/19/2014,Disappointment Cleaver,2,2
8/19/2014,Disappointment Cleaver,2,0
8/19/2014,Disappointment Cleaver,4,4
8/19/2014,Disappointment Cleaver,2,0
8/19/2014,Emmons-Winthrop,12,0
8/18/2014,Emmons-Winthrop,11,0
8/18/2014,Disappointment Cleaver,12,9
8/18/2014,Emmons-Winthrop,3,3
8/18/2014,Disappointment Cleaver,2,0
8/18/2014,Little Tahoma,2,2
8/18/2014,Disappointment Cleaver,3,0
8/18/2014,Disappointment Cleaver,2,0
8/18/2014,Disappointment Cleaver,12,8
8/18/2014,Disappointment Cleaver,3,3
8/18/2014,Disappointment Cleaver,11,11
8/18/2014,Disappointment Cleaver,2,2
8/18/2014,Kautz Glacier,2,2
8/18/2014,Kautz Glacier,12,0
8/17/2014,Disappointment Cleaver,2,2
8/17/2014,Emmons-Winthrop,2,0
8/17/2014,Disappointment Cleaver,5,5
8/17/2014,Disappointment Cleaver,2,0
8/17/2014,Disappointment Cleaver,4,3
8/17/2014,Disappointment Cleaver,3,0
8/17/2014,Disappointment Cleaver,12,11
8/17/2014,Disappointment Cleaver,11,8
8/17/2014,Disappointment Cleaver,3,2
8/17/2014,Little Tahoma,2,0
8/17/2014,Disappointment Cleaver,12,6
8/17/2014,Disappointment Cleaver,2,2
8/17/2014,Disappointment Cleaver,3,3
8/17/2014,Disappointment Cleaver,3,0
8/17/2014,Emmons-Winthrop,1,0
8/16/2014,Disappointment Cleaver,3,0
8/16/2014,Disappointment Cleaver,2,0
8/16/2014,Disappointment Cleaver,4,0
8/16/2014,Disappointment Cleaver,4,0
8/16/2014,Disappointment Cleaver,3,3
